id;text;label;score;lan;domain
25322;"এরক তিন নাস্তিক কে দুতা মারার দরখার
";2;-2;BN;talkshow_video
25322;"এরক তিন নাস্তিক কে দুতা মারার দরখার
";1;-1;BN;talkshow_video
25324;"ki news 24 ar icca stodio te niye islam k opoman kora
";2;-1;RN;talkshow_video
25327;"Imuran tui rajakararer nati hoya ato boro boro kotha bolos. tui London je sesh hoya jas thik nei , thik pothe aso . allha ke chino.
";1;-1;RN;talkshow_video
25327;"Imuran tui rajakararer nati hoya ato boro boro kotha bolos. tui London je sesh hoya jas thik nei , thik pothe aso . allha ke chino.
";1;-1;RN;talkshow_video
25328;"Imran toi akta kotta toi akta jaroj sontan
";1;-1;RN;talkshow_video
25329;"ইমরান এইচ সরকার, অপু উকিল ও সুলতানা কামালের সব গুল কুত্তার বাচ্চা ।
";1;-1;BN;talkshow_video
25329;"ইমরান এইচ সরকার, অপু উকিল ও সুলতানা কামালের সব গুল কুত্তার বাচ্চা ।
";1;-1;BN;talkshow_video
25331;"টকশোতে মুফতি সাখাওয়াত হোসাইন ভাইকে বলি, বিতর্ক হয় সমন সমান সংখা মানুষ নিয়ে। কিন্তু ইমরান, সুলতানা কামাল, অপু উকিল, রুবায়েত রা 4 জন থাকলেও পাওয়ারে কিন্তু আপনার থেকে হাজার গুন কম! তাই ওনাদের আরও কিছু সংখ্যক জনসংখ্যা দেওয়া উচিত বলে আমার মনে হয়।
";1;0;BN;talkshow_video
25334;"ইমরান মারে চুদি জারজ মাদারচুদ শালিগো হাসি জেন রেনডি মাগিগো মত
";1;-1;BN;talkshow_video
25335;"ইমরান এইচ সরকার কুকুরের চোদার মানুষ, তার জন্মের কোন ঠিক নেই, কুতার বাচ্চা তরে গরুর মত জবাই দিমু, ইসলাম নিয়ে বিরধীতা করে, তর শরীলের মাংস, কুকুর আর শিহাল দিয়ে কাবাব বানিয়ে খায়াব। তুই একটা জারক জারক জারক, তুই একটা কুকিরের চেয়ে জারক।
";2;-2;BN;talkshow_video
25335;"ইমরান এইচ সরকার কুকুরের চোদার মানুষ, তার জন্মের কোন ঠিক নেই, কুতার বাচ্চা তরে গরুর মত জবাই দিমু, ইসলাম নিয়ে বিরধীতা করে, তর শরীলের মাংস, কুকুর আর শিহাল দিয়ে কাবাব বানিয়ে খায়াব। তুই একটা জারক জারক জারক, তুই একটা কুকিরের চেয়ে জারক।
";1;-1;BN;talkshow_video
25336;"ভাই সবাইতো ভিডিওটা দেখচেন।এখন আপনারা কি বুজতে পারচেন এদের মধ্যে তিন জন লোক একে বারেই গেন হীন মানুষ এবং নাস্তিক
";1;-1;BN;talkshow_video
25336;"ভাই সবাইতো ভিডিওটা দেখচেন।এখন আপনারা কি বুজতে পারচেন এদের মধ্যে তিন জন লোক একে বারেই গেন হীন মানুষ এবং নাস্তিক
";2;-1;BN;talkshow_video
25336;"ভাই সবাইতো ভিডিওটা দেখচেন।এখন আপনারা কি বুজতে পারচেন এদের মধ্যে তিন জন লোক একে বারেই গেন হীন মানুষ এবং নাস্তিক
";1;0;BN;talkshow_video
25336;"ভাই সবাইতো ভিডিওটা দেখচেন।এখন আপনারা কি বুজতে পারচেন এদের মধ্যে তিন জন লোক একে বারেই গেন হীন মানুষ এবং নাস্তিক
";2;-2;BN;talkshow_video
25337;"জুতা মারো তালে তালে ইমরান আর সুলতানার গালে
";2;-1;BN;talkshow_video
25337;"জুতা মারো তালে তালে ইমরান আর সুলতানার গালে
";1;-1;BN;talkshow_video
25337;"জুতা মারো তালে তালে ইমরান আর সুলতানার গালে
";1;-1;BN;talkshow_video
25338;"তিন নাস্তিক এক আলেমেরসাত জগড়া হলো
";2;0;BN;talkshow_video
25342;"তিন. টাই নাস্তিক. হুজুর. আপনি বাদ দিন
";1;0;BN;talkshow_video
25344;"Eimran Hindu mone hoi
";2;-1;RN;talkshow_video
25346;"ora eivabe bokar moto hashe keno ?
";1;0;RN;talkshow_video
25346;"ora eivabe bokar moto hashe keno ?
";2;0;RN;talkshow_video
25347;"ekhankar mohila guluto valoi tel marte paren. egulake ke anlo talk showte ? egula ke and imranke islam shikkha deoa dorkar. noyto orao jahannami hobe shadharon manushgulakeo jahanname nie jabe !
";1;0;RN;talkshow_video
25348;"emran h sorkar ar sultana kamal der islam birudi ar bangla desher sorkar birudi monubab ato ta sojjo
";2;0;RN;talkshow_video
25348;"emran h sorkar ar sultana kamal der islam birudi ar bangla desher sorkar birudi monubab ato ta sojjo
";1;-1;RN;talkshow_video
25348;"emran h sorkar ar sultana kamal der islam birudi ar bangla desher sorkar birudi monubab ato ta sojjo
";2;-1;RN;talkshow_video
25349;"ইমরান তুর গালে জুতা মারি
";2;-1;BN;talkshow_video
25349;"ইমরান তুর গালে জুতা মারি
";2;-2;BN;talkshow_video
25351;"Hefazot na bujhe vul koreche. Tara RAJNITIR mar-pache fese geche. Motijhil ar ghotona te ""TRITIO"" pokh-kho chilo, jara !!!
";1;-1;RN;talkshow_video
25352;"মাগিরা বড বড কথা বলে
";2;-2;BN;talkshow_video
25355;"mir kho kan
";2;0;RN;talkshow_video
25356;"yes khokon
";2;0;RN;talkshow_video
25356;"yes khokon
";2;0;RN;talkshow_video
25356;"yes khokon
";2;0;RN;talkshow_video
25357;"অপুকে মুসলমানি করাতে হবে,
";1;-1;BN;talkshow_video
25359;"Vai Ami apner maer voda chat te chai
";2;-2;RN;talkshow_video
25361;"mir ha ha ha
";1;1;RN;talkshow_video
25361;"mir ha ha ha
";1;1;RN;talkshow_video
25361;"mir ha ha ha
";2;0;RN;talkshow_video
25362;"ইমরান কত আর চামচামি করবি
";2;-1;BN;talkshow_video
25362;"ইমরান কত আর চামচামি করবি
";1;-1;BN;talkshow_video
25365;"আমি সত্যি গরবো বোদ করি।একজন আলেম হিসাবে যে ভাবে বলার দরকার সেই ভাবেই কথা গুলি বলছেন।সেলুট মাওলানা সাহেব।
";2;2;BN;talkshow_video
25365;"আমি সত্যি গরবো বোদ করি।একজন আলেম হিসাবে যে ভাবে বলার দরকার সেই ভাবেই কথা গুলি বলছেন।সেলুট মাওলানা সাহেব।
";1;1;BN;talkshow_video
25365;"আমি সত্যি গরবো বোদ করি।একজন আলেম হিসাবে যে ভাবে বলার দরকার সেই ভাবেই কথা গুলি বলছেন।সেলুট মাওলানা সাহেব।
";1;1;BN;talkshow_video
25369;"3 nastiker bacca ak hoise
";1;-1;RN;talkshow_video
25369;"3 nastiker bacca ak hoise
";1;-1;RN;talkshow_video
25370;"ভাই আলেম।।সইতানদের সাতে কতা বলেন না।।এদের বিচার আল্লাহু কাচে ছাড়ে দেন।।
";1;0;BN;talkshow_video
25370;"ভাই আলেম।।সইতানদের সাতে কতা বলেন না।।এদের বিচার আল্লাহু কাচে ছাড়ে দেন।।
";2;-2;BN;talkshow_video
25371;"ইমরানরে জুতা খুলে মুজা দিয়ে পিটানো উচিৎ। শালার তিনটা কাফিররে ফাসি দেওয়া উচিৎ
";2;-2;BN;talkshow_video
25371;"ইমরানরে জুতা খুলে মুজা দিয়ে পিটানো উচিৎ। শালার তিনটা কাফিররে ফাসি দেওয়া উচিৎ
";1;-1;BN;talkshow_video
25373;"এসব নাসতিকদের সাথে আপনার বসা ঠিক হয়নি মাওলানা সাহেব
";2;-1;BN;talkshow_video
25373;"এসব নাসতিকদের সাথে আপনার বসা ঠিক হয়নি মাওলানা সাহেব
";1;0;BN;talkshow_video
25373;"এসব নাসতিকদের সাথে আপনার বসা ঠিক হয়নি মাওলানা সাহেব
";2;-1;BN;talkshow_video
25374;"mia onek tofat . kutta imran theikao kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti kuti gon bhalo
";1;0;RN;talkshow_video
25375;"Ahmad Nur।আওয়ামী লীগ মূনাফিক।হাসিনা হিংসূক।
";1;-1;BN;talkshow_video
25376;"দুই মাগীরে জোতা দিয়া পিঠানো হোক।
";1;-1;BN;talkshow_video
25380;"emaran hala pagol hoe gese paile tomare rod gorom kore ditam sala
";1;-1;RN;talkshow_video
25380;"emaran hala pagol hoe gese paile tomare rod gorom kore ditam sala
";2;-2;RN;talkshow_video
25383;"well done khub valo bolechen a kemon talk show 1 jon ar bipokkhe 4 take kotha bolte dicche e jar mullok tar ????
";1;1;RN;talkshow_video
25384;"mittha badir dol tora ki manus? koto gula nastik
";1;-1;RN;talkshow_video
25384;"mittha badir dol tora ki manus? koto gula nastik
";1;-1;RN;talkshow_video
25385;"Emran madar coder baccha hkankir baccha bole ki Ei ta amader islamik Carntik bangladesh sali tike kokor diye codabo sali
";1;-1;RN;talkshow_video
25386;"Sabas alem saheb abong dhonnobad apnake, janowar imran ids rughi k rajakarer bongsodor bole promanito
";1;-1;RN;talkshow_video
25387;"Imran son of bitch ! eto uccho awaje kotha bole kon shahoshe. shala rajakar er
";1;-1;RN;talkshow_video
25388;"হেই সুওরের বাচচা ইমরান বাড়িছনা ৩ নাস্তিক কে আগুনে জালাবি মুছলমারা সিমা ওতিকরম করীওনা আর মনেরাকা উচিত তাস্নিমা নাস্রিন বাংলাসারতে বাদ্দ আর বুড়ি নাস্তিক গলাবেসি বাড়িগেছেনা মাগি
";1;-1;BN;talkshow_video
25393;"লানত ইম্রান সহ মিত্থুক দের উপর
";1;-1;BN;talkshow_video
25395;"ata salara mohelader dea tok sho te asse
";2;-1;RN;talkshow_video
25395;"ata salara mohelader dea tok sho te asse
";2;-1;RN;talkshow_video
25396;"vai alem aai kuttar bassa der sate kano bose
";1;-1;RN;talkshow_video
25396;"vai alem aai kuttar bassa der sate kano bose
";2;-1;RN;talkshow_video
25399;"ikbal tor bap seje nariderke rosogolla bolese seta kono oporadh hoyni.
";1;-1;RN;talkshow_video
25399;"ikbal tor bap seje nariderke rosogolla bolese seta kono oporadh hoyni.
";1;-1;RN;talkshow_video
25400;"চার নাস্তিকের সাথে একজন কিভাবে সামাল
";1;0;BN;talkshow_video
25401;"দুই খানকি, এক খানকির পুত। আসলে বাংলাদেশেপ্রতি দিন হাজার হাজার এই পতিতালয়ের খানকিরা জারজ সন্তান জন্ম দিচ্ছে। ইমরান হলো তাদের ফল।একদিন ওরা ধংস হবেই ইনশাআল্লাহ।
";2;-2;BN;talkshow_video
25402;"Jakir Ahmad nicr
";1;1;RN;talkshow_video
25404;"আপনার কথাই ঠিক ভাই
";1;1;BN;talkshow_video
25405;"I sowa abal 3nastik ar maje aka a vi. Ara. Ata towaksow na. Allem. Islamke chato korar
";1;0;RN;talkshow_video
25405;"I sowa abal 3nastik ar maje aka a vi. Ara. Ata towaksow na. Allem. Islamke chato korar
";2;-2;RN;talkshow_video
25408;"madar cod
";1;-1;RN;talkshow_video
25412;"একজন বিজ্ঞলোকের সাথে তিন বিজ্ঞনামের মূর্খের লড়াই। নিরপক্ষভাবে যাচাই করলে তিন বুদ্ধিবেজীকে চমৎকারভাবে শিক্ষা দিলেন এক মাদ্রাসার মাওলানা
";2;1;BN;talkshow_video
25412;"একজন বিজ্ঞলোকের সাথে তিন বিজ্ঞনামের মূর্খের লড়াই। নিরপক্ষভাবে যাচাই করলে তিন বুদ্ধিবেজীকে চমৎকারভাবে শিক্ষা দিলেন এক মাদ্রাসার মাওলানা
";2;0;BN;talkshow_video
25413;"ভাই গালিগালাজ না করে গঠনগত সমালোচনা করুন।
";1;0;BN;talkshow_video
25413;"ভাই গালিগালাজ না করে গঠনগত সমালোচনা করুন।
";2;-1;BN;talkshow_video
25414;"হুজুর এরা সবাই নাস্তিক একা গেছেন কেন
";1;0;BN;talkshow_video
25415;"হায়রে মোছোলমান
";2;-1;BN;talkshow_video
25416;"একজনের সাথে তিন জন এটা কি হলো
";2;-1;BN;talkshow_video
25416;"একজনের সাথে তিন জন এটা কি হলো
";2;0;BN;talkshow_video
25416;"একজনের সাথে তিন জন এটা কি হলো
";2;-1;BN;talkshow_video
25418;"ইমরান অার কুকুরের মধ্যে কোন পার্থক্য অাছে কিনা সেটা অামার সন্দেহ হচ্ছে
";1;-1;BN;talkshow_video
25418;"ইমরান অার কুকুরের মধ্যে কোন পার্থক্য অাছে কিনা সেটা অামার সন্দেহ হচ্ছে
";2;-1;BN;talkshow_video
25423;"প্রতিবাদী মিলন dqqqq
";2;0;BN;talkshow_video
25423;"প্রতিবাদী মিলন dqqqq
";1;0;BN;talkshow_video
25424;"তিন জানোয়ার
";2;-1;BN;talkshow_video
25425;"ভালো হতে ফয়সা লাগে না।
";2;-1;BN;talkshow_video
25425;"ভালো হতে ফয়সা লাগে না।
";1;0;BN;talkshow_video
25425;"ভালো হতে ফয়সা লাগে না।
";1;0;BN;talkshow_video
25426;"কেমন বাংলাদেশ চায় বাংলার যুবসমাজ
";2;0;BN;talkshow_video
25428;"nowsher siraj শ্রী পুর
";2;0;BN;talkshow_video
25428;"nowsher siraj শ্রী পুর
";2;0;BN;talkshow_video
25429;"mia 4 nastik koi paiso pagol mia 3 nastik ek islami soinik
";2;-1;RN;talkshow_video
25430;"Shariar Ifaz Bhai , Akhonkar juge asol Islamik soinik ke ? Ato sohoje bola jay na. Ar 3 nastik bolchen, tao hut kora na bole. Tader hedayat chaya dua koren, ta na hole Amra Musolman rai , somalochito hoye jabo. Dhorjo nia Allah ar sothik niti-mala , kono bitorkohin, orajnoitik Islam dhormo bisesoggo gon ke, dhorjo nia agate hobe. Nobijir jiboni amader vula gele cholbe na. Ami onek Nastik ke dekhechi Nayek ar kotha sune, Islam ke sothik vabe bujhar por, nijera akhon manus ke Allah r pothe dawat day. Amader moto youtube nia time loss kore na.
";1;0;RN;talkshow_video
25431;"Shariar Ifaz vai, Hefajot e Islam ar lokder . Ato Tara tari Certificate dawa jabe na. Amra , take Kano dhekbo. Islam e Al-kuran & hadis ache. Defajot ke ato boro kora dekhar kisu nai. Koran hadis onusoron korun, ajira dol banaya, gondogol kore manus ke diner pothe ana jabe na.
";1;0;RN;talkshow_video
25431;"Shariar Ifaz vai, Hefajot e Islam ar lokder . Ato Tara tari Certificate dawa jabe na. Amra , take Kano dhekbo. Islam e Al-kuran & hadis ache. Defajot ke ato boro kora dekhar kisu nai. Koran hadis onusoron korun, ajira dol banaya, gondogol kore manus ke diner pothe ana jabe na.
";2;-1;RN;talkshow_video
25433;"nowsher siraj ইমরান ত্রইচ জারজ সন্তন তুই ত্রকটি নাস্তক তুই হিন্দু তোর মুখে মরজিদ কোরান শরিফের কথা মানা না গাদা কুকুরের বাচ্চ মুনাফেক আর তার সাথে দুই পতিতা মাগী
";2;-2;BN;talkshow_video
25434;"imran akta rajakarer bacca it's 100% true
";1;-1;RN;talkshow_video
25435;"naked golpo
";1;0;EN;talkshow_video
25435;"naked golpo
";1;-1;EN;talkshow_video
25436;"আমি বুঝিনা ঐ সমস্ত নাস্তিক মিডিয়াতে নাস্তিকদের সাথে একা লড়াই করতে যান কেন ওলামায়ে কেরাম, যদি যেতে হয় সমান সুযোগ নিবেন
";1;-1;BN;talkshow_video
25437;"আমি একমত
";1;1;BN;talkshow_video
25438;"riyaz islam right
";2;1;EN;talkshow_video
25439;"আল্লাহ তার সাথে আছে ভাই
";2;0;BN;talkshow_video
25441;"দুইটা আসলেই খানকি ইমরান এইচ সরকার হচ্চে কুকুরের বাচ্চা
";2;-2;BN;talkshow_video
25441;"দুইটা আসলেই খানকি ইমরান এইচ সরকার হচ্চে কুকুরের বাচ্চা
";1;-1;BN;talkshow_video
25441;"দুইটা আসলেই খানকি ইমরান এইচ সরকার হচ্চে কুকুরের বাচ্চা
";1;-1;BN;talkshow_video
25443;"কুকুরের বাচ্চা,ইমরান তুই নাস্তিক
";1;-1;BN;talkshow_video
25444;"এ তিন জন নাসতিক
";2;0;BN;talkshow_video
25446;"৩ তিন জন ঘান কির বাচছা এবং নাসতি
";1;0;BN;talkshow_video
25446;"৩ তিন জন ঘান কির বাচছা এবং নাসতি
";1;-1;BN;talkshow_video
25450;"ভাই বান এরা শয়তান
";1;-1;BN;talkshow_video
25451;"বে।পরদা।মহিলার।সামনে।হুজুরের।আলোচনা।ঠিক।হয়নাই
";1;-1;BN;talkshow_video
25452;"ai 3jon ke kichu karle toder dhanco more debo joi see ram
";2;-1;RN;talkshow_video
25452;"ai 3jon ke kichu karle toder dhanco more debo joi see ram
";2;-1;RN;talkshow_video
25453;"ebar vot dibo jamatke
";2;2;EN;talkshow_video
25454;"Nodi Nil tre to dekhtey dekha jay pecha tar moto kono chele jode pooling agent hoy tre vot e dete debo na ar tui to rajakarer maiya bojha e jay tr bab dadar paper shaste tr cheharay paytase
";1;-1;RN;talkshow_video
25454;"Nodi Nil tre to dekhtey dekha jay pecha tar moto kono chele jode pooling agent hoy tre vot e dete debo na ar tui to rajakarer maiya bojha e jay tr bab dadar paper shaste tr cheharay paytase
";1;0;RN;talkshow_video
25455;"You tuber rajakar youtuber ore 5 Jon unsubscribe korun faltu
";1;-1;EN;talkshow_video
25455;"You tuber rajakar youtuber ore 5 Jon unsubscribe korun faltu
";2;-1;EN;talkshow_video
25457;"ORE HINDU BUKACHUDA TUI ABAR ABALGE MOTO KUTTAR BACCHA EKA MEYE KE PEYE PAISO TAI TOR LOCATION TRACE KORE ARA ASHTISI
";1;-1;RN;talkshow_video
25459;"Inram Bhai sabasss
";1;1;RN;talkshow_video
25459;"Inram Bhai sabasss
";2;1;RN;talkshow_video
25460;"মাদারির চোদ ইমরান তুর গালে জুতা মারি,
";2;-2;BN;talkshow_video
25460;"মাদারির চোদ ইমরান তুর গালে জুতা মারি,
";2;-2;BN;talkshow_video
25460;"মাদারির চোদ ইমরান তুর গালে জুতা মারি,
";1;-1;BN;talkshow_video
25463;"জুতা মারার দরকার ইমরান
";1;-1;BN;talkshow_video
25464;"atik hassan
";1;0;RN;talkshow_video
25464;"atik hassan
";1;0;RN;talkshow_video
25465;"atik hassan niscoy jota mara dar kaer
";1;-1;RN;talkshow_video
25466;"আপনার মত মানুষ আসে বলেই ইসলামের এই অবস্থা । গালি না দিয়ে ঠাণ্ডা মাথায় প্রকাশ করা উচিত ছিল । গালি দাওায় কোন না কোন নাস্তিক ইসলামের বিরুধে কথা বলার সাহস পাবে ।
";1;-1;BN;talkshow_video
25467;"ইমরান ভাইকে স্যালুট সাখাওয়াত মোল্লাটাকে ধোলাই দেয়ার জন্য। এই বদমাইশ মোল্লা চাপাবাজি দিয়ে জোর করে ইমরানকে থামাতে চাইলেও সত্য থেকে বাঁচতে পারেনি। ইমরান যখন তাকে জিজ্ঞেস করেছিলেন হেফাজতিরা মেয়েদের ক্লাস ফাইভের বেশি পড়াতে চায়না কিন্তু নিজের মেয়েদের আবার মেয়ে ডাক্তার ছাড়া দেখাতে চায়না সেটার কি হবে? ত্খন বদমাইশটা কথা পাল্টে দিল। যখন তাকে জিজ্ঞেস করা হলো শফির তেতুল ওয়াজ নিয়ে, সে সেটা সরাসরি অস্বীকার করলো!! কতবড় মিথ্যাবাদি বদমাইশ। এই বদমাইশ হেফাজতিদের জন্যইতো বায়তুল মোকাররমের লাইব্রেরি পুড়ে কোরানও পুড়লো, নাইলে জীবনে বাংলাদেশে কোন তাণ্ডবে এমন হয়েছে?
";1;1;BN;talkshow_video
25469;"Shoeb Ahmed imran ki tor bap
";1;-1;RN;talkshow_video
25470;"ইমরান ভাই আললাহ তুমাকে হেদায়াত দেন
";2;1;BN;talkshow_video
25470;"ইমরান ভাই আললাহ তুমাকে হেদায়াত দেন
";1;-1;BN;talkshow_video
25471;"khankir pola imran
";1;-1;EN;talkshow_video
25472;"tumi baba ki bujhla ? dholai dilota k ashole ? stupid moron .
";2;-1;RN;talkshow_video
25473;"Shoeb Ahmed aare chagoler 3 number baccha nastik tor ki somossa ? bangla ki Kom bujos? tor maulana dulavai Ekta kothao mittha bole nai bujli charaler baccha, R toder modde to dormer kuno ghian nai tai toder sathe kotha bole mulloban somoi nosto korte chai na ! sodu Ekta kotha boli j familyr parents valo sei familyr sontan valo hoi kintu toder to jonmer thik nai tai tora kun dormo palon korbi setao janos na , Tai olta palta kichu bolar aghe chinta kore bolbi biadop!
";1;-1;RN;talkshow_video
25475;"Shoeb Ahmed imran VI asholey proshongshoniyo lok jeta shotti kotha hocche j amra bangalira na shotti kotha nite pare na are oy jaygay to dhormo k niye kichu ble ni so nijer gaye amra Jode shadha ghu na makhi taholey vlo hoy
";2;0;RN;talkshow_video
25475;"Shoeb Ahmed imran VI asholey proshongshoniyo lok jeta shotti kotha hocche j amra bangalira na shotti kotha nite pare na are oy jaygay to dhormo k niye kichu ble ni so nijer gaye amra Jode shadha ghu na makhi taholey vlo hoy
";1;0;RN;talkshow_video
25475;"Shoeb Ahmed imran VI asholey proshongshoniyo lok jeta shotti kotha hocche j amra bangalira na shotti kotha nite pare na are oy jaygay to dhormo k niye kichu ble ni so nijer gaye amra Jode shadha ghu na makhi taholey vlo hoy
";1;0;RN;talkshow_video
25477;"Nodi Nil na tmr vatar
";1;-1;RN;talkshow_video
25478;"sm azizul islam I agree bro
";2;0;RN;talkshow_video
25478;"sm azizul islam I agree bro
";1;1;RN;talkshow_video
25479;"ইমরান ভাইয়ের অভিযোগ প্রশ্ন তথ্যগুলো ঠিক নয়! হেফাজতিরা মেয়েদের ক্লাস ফাইভের বেশি পড়াতে চায়না - এই দাবিতো হাস্যকর!! আর বাকিগুলোও মিথ্যা নয়তো বুঝার ভুল!!!
";2;-1;BN;talkshow_video
25480;"আল্লাহ মূর্তি পছন্দ না করলেতো উনি নিজ থেকেই কোন অলৌকিক শক্তির বদৌলতে তা ভেঙ্গে দিতে পারতেন, কই কেউ কি শুনেছে সাত আসমান থেকে কোন গজব নেমে এসে কোন মূর্তি ভেঙ্গেছে? প্রাচীন গ্রীক রোমান মূর্তিগুলো হাজার বছর ধরে টিকে আছে, আইএস কিংবা ইসলামি কিছু আক্রমনকারিরা ছাড়া এসবতো কখনো ভাঙ্গেনি। মিশরের স্ফিংস কিংবা নেফেরতিতির ভাস্কর্য টিকে আছে। মাইকেলেঞ্জেলোর সেণ্ট পিটারসে পিয়েতা টিকে আছে, আমেরিকার স্ট্যাচু অব লিবার্টি, ব্রাজিলের ক্রাইস্ট অব রিডিমার, মালয়েশিয়ার লর্ড মুরুগান, চীন জাপান কোরিয়া থাইল্যাণ্ডের হাজার হাজার বৌদ্ধ মূর্তি, ভারতের অজন্তা ইলোরা সহ হাজার হাজার মূর্তি হাজার হাজার বছর ধরে টিকে আছে। এগুলো আল্লাহর অপছন্দ হলে বহু আগেই এমনি এমনি ভেঙ্গে যেত। অথচ যা ভাঙ্গে সব মোল্লা জাতীয় বর্বর হায়েনারাই ভাঙ্গে। কাজেই আল্লাহর দোহাই দিয়ে যার ভাস্কর্য কিংবা মূর্তির বিরোধিতা করে তারা চুড়ান্তরকমের ভণ্ড, এরা কিছুতেই আল্লাহর মনোনীত হতে পারেনা।
";1;0;BN;talkshow_video
25481;"Shoeb Ahmed ভাই,আপনে আপনার নামবার টা দেন আমরা একে অপরের সাথে কথা বলি আপনে আমাকে বুজাতে পারলে বালে কথা
";1;0;BN;talkshow_video
25481;"Shoeb Ahmed ভাই,আপনে আপনার নামবার টা দেন আমরা একে অপরের সাথে কথা বলি আপনে আমাকে বুজাতে পারলে বালে কথা
";2;0;BN;talkshow_video
25483;"dur kankir pola
";2;-2;RN;talkshow_video
25483;"dur kankir pola
";2;-2;RN;talkshow_video
25483;"dur kankir pola
";1;-1;RN;talkshow_video
25485;"Shoeb Ahmed আল্লাহ কে বয় কর একদিন হিসাব সভাই কে দিতে হবে এখানে জতো,লোক,কমেট,করেচে তুই শয়তান চাড়া সবাই এমরান শয়তান কে জুতা মারতে বলেচে এখনো সময় আচে আল্লাহ কাচে মাপচা আল্লাহ বড় দয়ালু ইসলামের পএে পিরে আয়
";2;0;BN;talkshow_video
25487;"shobe কুত্তার বাচ্চা তুর মা বোন তো সবাই হিন্দু খানকির পলা তুই ইস্লামের কি বুজছ আর সাথে যে ২ টা এরা তো মহিলা নামের হিজডা bt তুর মা লাগে তাইনা
";2;-2;BN;talkshow_video
25488;"ঐ shobe খানকির পলা মুরতি তুর পাছা দিয়া দিমুনি তুই যদি বাপেরবেটা হচ তুর নাম্বার দে আর যদি না দেছ ত মনে করবো তুর মা বোন সবাই জারক সন্তান জারক সন্তান সালা' bastard I waiting for your number ok
";2;-2;BN;talkshow_video
25489;"Anwar Ibrahim এই খাঙ্কি মাগি বেশ্যা বান্দির বাচ্চা মুখ খারাপ করস কেন শুয়োরের বাচ্চা? তোর নাম্বার দে মাগির বাচ্চা, তোর হোগায় যদি শাউয়া না ঢুকাইসি, তাড়াতাড়ি নাম্বার দে বান্দির পুত।
";1;-1;BN;talkshow_video
25492;"ঐ খানকির পলা তুরে আমি আগে নাম্বার দিতে বলছি তুই যদি বাপের গরে জন্মা হয়ে থাকছ তুর নাম্বার আগে দে আবার পরে কুত্তার মতো গেউ গেউ করছ কেনো সালা তুই ইদুরের বাচ্চা
";1;-1;BN;talkshow_video
25495;"rajakarer bass a imran
";1;-1;RN;talkshow_video
25495;"rajakarer bass a imran
";1;-1;RN;talkshow_video
25497;"যারা আওয়ামীলীগকে ভোট দিবে তারা জাতীয় বেইমান,,, ছাএলীগ নব্য রাজাকার,,উন্নয়নের নামে ব্যাংক খালি করে বিদেশে টাকা পাচার,,এদেশে ফেরেশতাও পরপর তিনবার ক্ষমতায় যেতে পারবে না ,,জনগন মেনে নিবে না,,,,
";1;0;BN;talkshow_video
25497;"যারা আওয়ামীলীগকে ভোট দিবে তারা জাতীয় বেইমান,,, ছাএলীগ নব্য রাজাকার,,উন্নয়নের নামে ব্যাংক খালি করে বিদেশে টাকা পাচার,,এদেশে ফেরেশতাও পরপর তিনবার ক্ষমতায় যেতে পারবে না ,,জনগন মেনে নিবে না,,,,
";1;-1;BN;talkshow_video
25498;"এই হিন্দুর সালার বউকে যদি ছাত্রলীগের পোলাপাইনরা,তারই সামনে ধর্ষন করত,তা হলে ভালো ছিলো
";2;0;BN;talkshow_video
25498;"এই হিন্দুর সালার বউকে যদি ছাত্রলীগের পোলাপাইনরা,তারই সামনে ধর্ষন করত,তা হলে ভালো ছিলো
";2;-2;BN;talkshow_video
25498;"এই হিন্দুর সালার বউকে যদি ছাত্রলীগের পোলাপাইনরা,তারই সামনে ধর্ষন করত,তা হলে ভালো ছিলো
";1;-1;BN;talkshow_video
25499;"md bilal তোমায় মায়রে কি ধর্ষন করছে নাকি
";1;-1;BN;talkshow_video
25499;"md bilal তোমায় মায়রে কি ধর্ষন করছে নাকি
";1;-1;BN;talkshow_video
25501;"Mohmmod Kalam ওদের ড্রেসের জন্যে
";1;-1;BN;talkshow_video
25502;"ইমরান হোসেন সরকার ভাইকে আমি একটা কথা বলতে চাই আপনারা শুধু যুদ্ধাপরাধীর ফাঁসি হওয়ার জন্য
";2;2;BN;talkshow_video
25503;"Jaroj lik
";2;-2;RN;talkshow_video
25504;"ওই বেটা হিন্দু মালায়ুনকে জুতা পিটা করা দাকার মাদার সরকরকে টিকিয়ে রেখেছেন ওই জানুয়ার ছাত্র লীগ নামক কুকুররা অার পুলিশ লীগ জারজরা অাবার বলছে ছাত্র লীগরা এই অাওয়ামী দালাল.
";1;-1;BN;talkshow_video
25506;"The Undertaker তুর মার ভুদা সালা খানকির পোলা পতিতার ছেলে কুলাংগারের বাচ্চা.
";1;-1;BN;talkshow_video
25508;"The Undertaker অারে ওই শুয়োরের বাচ্চা তুই তুই কিসের ছেলে পতিতার ছেলে নাকি মা বোন কুন পতিতালয়ে পতিতালয়ে না কি অন্ন কুতাই তুর মা বোনকে গিয়ে চুদ. অার না পারলে অামার কাছে পাটাই অাছে.
";1;-1;BN;talkshow_video
25509;"ইমরান অগে রং ছিল এখন রাইট ইমরান এইচ সরকার.
";1;1;BN;talkshow_video
